timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,packets_per_second,bytes_per_packet,bytes_per_second,is_weekend,hour_of_day,label
2025-12-06 22:44:35.672714,192.168.227.162,172.16.24.61,61379,161,TCP,988,34241,224.75,4.4,34.66,152.35,1,12,Normal
2025-12-06 16:40:42.653355,172.16.21.221,172.16.27.146,43548,110,TCP,404,84919,118.26,3.42,210.2,718.07,0,14,Normal
2025-12-07 02:27:48.675874,10.139.22.181,53.194.69.64,3527,143,UDP,730,35414,274.8,2.66,48.51,128.87,0,5,Normal
2025-12-06 21:06:26.645660,172.16.20.115,43.137.145.81,40400,993,ICMP,36,27458,86.17,0.42,762.72,318.66,0,6,Normal
2025-12-07 14:17:10.734894,122.133.53.202,192.168.90.30,64601,64901,TCP,727,10426,53.54,13.58,14.34,194.74,1,6,Port_Scan
2025-12-06 20:35:27.694960,192.168.197.131,162.118.55.43,37275,22,UDP,26,73439,254.49,0.1,2824.58,288.57,0,23,Normal
2025-12-07 08:27:43.700431,172.16.27.232,150.193.113.89,29478,23,ICMP,590,79879,85.4,6.91,135.39,935.38,1,20,Normal
2025-12-06 17:46:27.751077,87.29.132.175,192.168.109.204,3535,995,TCP,1768,171830,474.91,3.72,97.19,361.82,1,4,Malware
2025-12-06 21:22:00.703607,192.168.98.55,172.16.22.161,51437,22,ICMP,335,40418,22.61,14.81,120.65,1787.3,0,19,Normal
2025-12-06 16:04:47.702597,172.16.21.139,192.168.226.63,30834,8000,UDP,745,78904,86.77,8.59,105.91,909.35,0,8,Normal
2025-12-07 06:41:24.680221,172.16.26.174,192.168.249.252,51034,995,UDP,114,19266,167.12,0.68,169.0,115.28,1,22,Normal
2025-12-07 09:38:03.671675,172.16.28.93,192.168.200.102,18112,443,ICMP,718,81787,83.26,8.62,113.91,982.31,1,12,Normal
2025-12-06 19:11:37.692866,10.182.89.174,52.244.98.109,7277,8000,TCP,612,48663,1.63,375.82,79.51,29883.25,1,13,Normal
2025-12-07 01:43:03.719573,172.16.25.25,67.4.130.31,16039,20,TCP,904,80606,183.79,4.92,89.17,438.58,1,3,Normal
2025-12-07 04:12:14.650894,192.168.41.179,10.164.209.111,3239,23,ICMP,930,24121,239.11,3.89,25.94,100.88,1,0,Normal
2025-12-07 07:01:09.728545,144.205.97.158,172.16.17.13,45527,25,TCP,59242,39948287,10.86,5453.54,674.32,3677453.32,1,0,DDoS
2025-12-06 19:44:00.677044,192.168.119.83,189.40.70.156,58980,993,UDP,325,44371,146.68,2.22,136.53,302.5,1,16,Normal
2025-12-07 05:54:25.672714,10.88.233.28,17.155.8.135,36904,21,TCP,407,47774,73.84,5.51,117.38,646.95,0,15,Normal
2025-12-06 20:42:25.731534,95.77.2.116,192.168.164.129,64548,60705,TCP,764,33219,229.17,3.33,43.48,144.95,0,21,Port_Scan
2025-12-07 06:55:04.727548,76.174.64.154,192.168.124.206,11004,53,UDP,79872,24577216,18.29,4366.77,307.71,1343688.0,0,3,DDoS
2025-12-06 22:42:52.680221,192.168.162.138,22.141.135.178,28562,23,TCP,952,32861,192.06,4.96,34.52,171.1,0,8,Normal
2025-12-07 03:50:16.714281,10.140.133.202,92.134.239.114,5492,23,UDP,50,8567,209.0,0.24,171.34,40.99,0,15,Normal
2025-12-07 01:27:55.693910,10.244.189.94,10.116.123.241,38632,53,ICMP,232,62639,248.96,0.93,270.0,251.6,1,7,Normal
2025-12-06 15:38:50.672714,192.168.242.60,10.40.154.169,57632,8080,ICMP,215,19809,82.12,2.62,92.13,241.23,0,18,Normal
2025-12-07 00:31:58.677044,10.82.122.228,192.168.218.252,12347,23,ICMP,607,92825,205.48,2.95,152.92,451.75,0,14,Normal
2025-12-07 13:43:24.650894,10.249.10.247,10.22.118.111,57428,143,TCP,890,54707,210.05,4.24,61.47,260.45,1,2,Normal
2025-12-06 20:28:11.650894,192.168.68.11,222.217.179.152,61002,8443,ICMP,81,24277,46.79,1.73,299.72,518.87,0,0,Normal
2025-12-07 08:27:46.664305,172.16.30.160,192.168.244.198,40051,8080,UDP,947,8577,76.12,12.44,9.06,112.68,0,8,Normal
2025-12-07 13:31:02.675874,10.65.164.85,172.16.30.104,27778,587,ICMP,755,46663,46.43,16.26,61.81,1005.09,1,7,Normal
2025-12-07 02:52:25.701557,10.159.22.135,87.218.49.148,53650,22,ICMP,225,46938,260.13,0.86,208.61,180.44,1,13,Normal
2025-12-06 22:24:10.668438,10.221.20.254,172.16.22.63,19605,80,UDP,830,59723,298.85,2.78,71.96,199.84,1,19,Normal
2025-12-06 20:59:57.693910,192.168.57.191,172.16.19.186,38015,443,UDP,842,64379,25.17,33.45,76.46,2557.34,0,5,Normal
2025-12-07 14:42:08.706730,172.16.21.195,172.16.29.86,32368,23,ICMP,213,78957,224.73,0.95,370.69,351.35,0,16,Normal
2025-12-06 23:36:02.736138,131.183.5.249,192.168.169.223,14058,23893,TCP,747,6649,32.15,23.23,8.9,206.78,0,12,Port_Scan
2025-12-06 22:38:11.746533,3.125.49.113,172.16.18.78,23498,995,TCP,67,1369,12.73,5.26,20.43,107.56,1,5,SQL_Injection
2025-12-07 15:03:17.753172,167.198.177.80,10.182.190.59,17603,80,TCP,233,133645,176.04,1.32,573.58,759.18,1,22,Malware
2025-12-07 00:59:16.739259,54.95.106.167,192.168.225.5,16981,8443,TCP,393,4346,635.99,0.62,11.06,6.83,1,7,Brute_Force
2025-12-07 03:28:23.667441,10.133.156.138,192.168.109.148,10827,21,ICMP,395,43148,88.11,4.48,109.24,489.68,0,21,Normal
2025-12-07 08:51:36.722565,10.87.78.177,192.168.104.210,2857,443,UDP,393,1923,214.0,1.84,4.89,8.99,0,3,Normal
2025-12-07 07:51:17.729541,170.240.103.102,172.16.25.97,62625,143,ICMP,96924,25189392,18.11,5350.81,259.89,1390610.46,0,15,DDoS
2025-12-06 21:30:51.704713,10.249.18.14,192.168.49.144,14376,23,ICMP,863,98296,129.08,6.69,113.9,761.52,0,17,Normal
2025-12-07 02:23:23.665348,10.66.213.59,192.168.163.194,52464,8080,UDP,348,31724,150.5,2.31,91.16,210.79,0,8,Normal
2025-12-07 13:37:42.650894,10.237.68.153,50.101.217.109,17363,53,ICMP,525,86813,58.29,9.01,165.36,1489.31,0,23,Normal
2025-12-07 10:24:53.675874,192.168.129.125,66.121.97.60,37913,161,ICMP,741,76097,169.21,4.38,102.7,449.72,0,3,Normal
2025-12-06 15:33:52.726551,140.22.94.51,10.92.158.224,10104,161,ICMP,16430,3226245,25.81,636.66,196.36,125016.09,0,20,DDoS
2025-12-06 23:17:38.711880,10.251.152.229,10.235.163.129,35105,53,TCP,565,99882,127.6,4.43,176.78,782.79,0,19,Normal
2025-12-06 22:33:53.736138,35.186.186.171,10.233.82.237,32330,10688,TCP,947,31397,30.16,31.4,33.15,1041.03,0,0,Port_Scan
2025-12-07 05:12:41.664305,192.168.217.29,199.111.110.217,43831,22,ICMP,845,91385,79.74,10.6,108.15,1146.01,1,16,Normal
2025-12-07 04:02:23.688486,10.240.156.179,172.16.25.21,45896,22,UDP,460,28421,227.28,2.02,61.78,125.05,0,16,Normal
2025-12-07 08:19:42.681273,192.168.11.96,172.16.18.71,45431,587,ICMP,15,62123,163.09,0.09,4141.53,380.92,1,6,Normal
2025-12-06 18:27:36.679169,172.16.16.142,192.168.165.1,21626,443,ICMP,697,96992,205.73,3.39,139.16,471.44,1,11,Normal
2025-12-07 12:37:44.700431,10.199.27.208,10.184.223.16,49417,20,ICMP,310,24790,71.15,4.36,79.97,348.44,1,23,Normal
2025-12-06 18:47:22.691815,192.168.48.15,20.79.105.222,5460,23,ICMP,327,82077,90.31,3.62,251.0,908.85,1,10,Normal
2025-12-07 11:00:51.656416,192.168.51.217,192.168.28.35,2927,993,ICMP,438,75084,126.63,3.46,171.42,592.95,0,11,Normal
2025-12-06 15:46:43.660030,10.185.29.87,172.16.22.212,58599,23,TCP,487,40279,276.31,1.76,82.71,145.77,1,13,Normal
2025-12-07 04:33:09.671675,172.16.30.28,169.82.122.48,63005,8000,UDP,40,90512,25.68,1.56,2262.8,3524.1,1,12,Normal
2025-12-07 09:56:16.718576,172.16.24.129,213.54.226.108,27998,443,ICMP,819,50409,168.01,4.87,61.55,300.04,0,19,Normal
2025-12-07 10:21:06.723561,192.168.157.154,105.248.215.70,3075,8443,TCP,998,25378,99.2,10.06,25.43,255.83,1,12,Normal
2025-12-06 17:51:32.748755,221.75.242.211,192.168.37.90,47294,23,TCP,60,5939,44.09,1.36,98.98,134.69,1,15,SQL_Injection
2025-12-07 03:16:20.697057,10.16.61.191,114.217.114.134,5750,587,ICMP,699,40385,223.82,3.12,57.78,180.44,1,23,Normal
2025-12-07 04:08:10.681273,10.201.89.101,82.113.166.199,4358,161,TCP,28,82980,134.86,0.21,2963.57,615.29,0,16,Normal
2025-12-07 00:52:39.749767,36.10.164.205,172.16.21.81,53663,8443,TCP,31,8655,49.37,0.63,279.19,175.33,1,2,SQL_Injection
2025-12-07 03:14:41.648686,10.133.235.132,50.15.100.233,3479,21,ICMP,553,29659,103.94,5.32,53.63,285.36,0,14,Normal
2025-12-07 07:21:45.677044,172.16.18.190,30.248.55.164,58116,80,UDP,67,85361,63.57,1.05,1274.04,1342.86,0,5,Normal
2025-12-06 20:00:19.698419,192.168.137.230,83.77.161.218,57559,8080,ICMP,173,10039,295.5,0.59,58.03,33.97,1,9,Normal
2025-12-06 19:28:51.715291,192.168.138.75,159.186.81.82,46010,443,ICMP,892,32270,245.16,3.64,36.18,131.63,1,6,Normal
2025-12-06 21:49:12.661152,10.186.44.133,172.16.31.198,36878,587,UDP,202,56755,176.98,1.14,280.97,320.69,0,10,Normal
2025-12-06 23:33:04.696005,192.168.31.28,172.16.23.45,55967,22,ICMP,297,45193,159.58,1.86,152.16,283.19,1,8,Normal
2025-12-06 17:24:04.748755,103.209.117.203,10.181.250.61,24678,161,TCP,88,1801,3.23,27.26,20.47,557.94,0,1,SQL_Injection
2025-12-07 09:50:22.743377,94.188.20.226,192.168.119.228,61814,161,TCP,68,8308,50.73,1.34,122.18,163.78,1,18,SQL_Injection
2025-12-07 12:55:27.703607,172.16.23.130,172.16.30.80,48930,23,TCP,929,8883,203.17,4.57,9.56,43.72,1,18,Normal
2025-12-06 18:18:54.712933,192.168.95.69,25.223.225.181,62402,22,UDP,451,74654,111.56,4.04,165.53,669.2,1,11,Normal
2025-12-07 08:49:41.653355,10.17.111.124,172.16.31.170,37494,995,ICMP,679,69503,94.24,7.2,102.36,737.48,0,22,Normal
2025-12-07 00:00:22.691815,10.11.32.186,170.40.200.16,49938,143,UDP,297,31451,74.32,4.0,105.9,423.18,0,8,Normal
2025-12-07 04:52:40.692866,172.16.30.123,172.16.23.115,43116,23,UDP,333,25215,247.4,1.35,75.72,101.92,0,8,Normal
2025-12-07 05:28:52.670668,192.168.169.68,192.168.117.146,6050,20,ICMP,70,35009,5.04,13.89,500.13,6946.52,0,14,Normal
2025-12-07 04:37:50.694960,10.75.251.249,46.143.216.27,7202,587,ICMP,466,13111,212.55,2.19,28.14,61.68,0,18,Normal
2025-12-07 13:17:29.718576,10.22.222.173,192.168.238.120,32932,22,ICMP,835,73413,80.03,10.43,87.92,917.28,1,11,Normal
2025-12-06 23:02:19.663250,10.230.124.91,10.40.204.133,24131,21,ICMP,215,52168,117.82,1.82,242.64,442.76,1,4,Normal
2025-12-07 10:56:30.700431,172.16.16.144,78.150.205.160,7550,110,ICMP,135,25103,152.58,0.88,185.95,164.53,0,13,Normal
2025-12-06 19:17:19.725554,210.57.212.176,10.253.90.104,20093,22,ICMP,68711,18202047,11.62,5915.18,264.91,1566975.4,1,7,DDoS
2025-12-07 03:22:47.691815,192.168.73.15,114.116.19.14,15153,161,TCP,255,70923,96.82,2.63,278.13,732.55,0,9,Normal
2025-12-07 11:57:01.683463,10.79.29.200,192.168.79.192,32865,22,UDP,236,61587,54.47,4.33,260.96,1130.69,1,5,Normal
2025-12-07 05:04:56.663250,192.168.148.96,166.186.252.46,10523,23,UDP,885,47312,239.05,3.7,53.46,197.92,0,1,Normal
2025-12-06 21:21:31.744429,101.200.79.5,172.16.18.253,13926,53,TCP,16,2836,4.34,3.68,177.25,652.71,1,22,SQL_Injection
2025-12-07 06:02:12.717581,192.168.22.99,10.110.108.217,3648,3000,ICMP,889,8306,268.46,3.31,9.34,30.94,1,23,Normal
2025-12-07 14:26:14.645660,172.16.26.122,10.38.42.47,18672,993,TCP,731,81613,44.05,16.6,111.65,1852.86,0,0,Normal
2025-12-07 07:12:49.670668,172.16.20.138,10.13.34.186,2139,143,ICMP,917,9483,204.69,4.48,10.34,46.33,1,18,Normal
2025-12-07 11:15:20.732532,215.76.93.26,172.16.19.192,33440,744,TCP,458,22039,123.54,3.71,48.12,178.4,1,23,Port_Scan
2025-12-06 23:09:54.746533,157.235.87.149,10.191.30.224,18458,143,TCP,44,3930,34.16,1.29,89.32,115.04,1,4,SQL_Injection
2025-12-06 23:18:31.684500,192.168.181.169,192.168.241.62,9533,587,ICMP,290,82231,119.53,2.43,283.56,687.95,0,5,Normal
2025-12-07 13:08:34.655410,172.16.16.70,1.65.242.143,61271,993,TCP,584,72869,38.3,15.25,124.78,1902.55,0,14,Normal
2025-12-07 14:39:49.755257,19.31.88.135,172.16.23.240,28136,443,TCP,1835,64681,342.47,5.36,35.25,188.86,1,5,Malware
2025-12-07 11:43:55.689482,10.109.164.67,208.245.25.181,56247,53,TCP,128,95298,295.22,0.43,744.52,322.8,1,11,Normal
2025-12-07 10:55:04.730539,96.218.138.202,10.8.7.115,49462,31881,TCP,239,23440,176.41,1.35,98.08,132.87,0,21,Port_Scan
2025-12-07 13:46:26.673776,172.16.27.65,10.160.233.142,43144,162,TCP,144,59992,123.42,1.17,416.61,486.08,0,10,Normal
2025-12-07 06:21:20.645660,10.12.156.23,10.206.29.67,28053,22,UDP,933,43074,205.23,4.55,46.17,209.88,0,20,Normal
2025-12-07 12:17:02.648686,192.168.231.231,192.168.120.49,60219,8443,TCP,177,41913,296.02,0.6,236.8,141.59,0,21,Normal
2025-12-06 22:07:01.655410,172.16.31.69,30.36.139.90,59772,143,ICMP,783,57155,122.55,6.39,72.99,466.37,1,16,Normal
2025-12-07 03:14:28.657891,10.227.13.123,192.168.56.48,17335,23,TCP,576,92410,230.58,2.5,160.43,400.77,1,9,Normal
2025-12-07 09:55:14.708746,192.168.127.120,192.168.16.208,50592,8080,ICMP,939,32843,12.98,72.36,34.98,2530.85,0,0,Normal
2025-12-07 13:33:16.657891,172.16.28.54,133.151.222.195,15092,443,TCP,749,83085,78.27,9.57,110.93,1061.52,0,4,Normal
2025-12-07 03:11:15.736138,173.43.107.231,192.168.247.196,2430,46379,TCP,105,11590,37.71,2.78,110.38,307.36,0,16,Port_Scan
2025-12-07 13:25:26.675874,192.168.191.236,172.16.27.124,21382,22,TCP,193,63138,260.61,0.74,327.14,242.27,0,18,Normal
2025-12-06 22:24:50.646670,10.99.206.32,192.168.52.34,5125,22,UDP,115,46855,67.11,1.71,407.43,698.2,0,23,Normal
2025-12-07 10:18:09.717581,10.184.208.15,192.168.142.68,33824,22,UDP,361,60409,195.87,1.84,167.34,308.42,0,16,Normal
2025-12-07 11:26:57.677044,172.16.16.134,192.168.219.89,21777,23,UDP,694,1364,223.13,3.11,1.97,6.11,0,6,Normal
2025-12-07 11:20:48.745474,169.89.27.24,192.168.66.152,19052,8443,TCP,67,9201,20.42,3.28,137.33,450.52,1,1,SQL_Injection
2025-12-06 22:40:04.740267,42.59.222.48,192.168.46.12,1111,53,TCP,124,12828,889.98,0.14,103.45,14.41,0,14,Brute_Force
2025-12-07 10:07:38.667441,10.55.163.234,172.16.18.66,8731,22,TCP,587,60071,253.16,2.32,102.34,237.29,1,13,Normal
2025-12-06 17:50:16.719573,10.100.96.178,172.16.22.248,16759,161,ICMP,504,4562,36.52,13.8,9.05,124.93,1,9,Normal
2025-12-06 20:04:23.755257,126.155.169.53,172.16.18.51,1024,53,UDP,867,92086,73.77,11.75,106.21,1248.27,0,9,Malware
2025-12-07 07:54:36.664305,10.86.47.213,172.16.23.45,25241,22,UDP,149,40802,232.26,0.64,273.84,175.67,0,8,Normal
2025-12-07 04:42:46.712933,192.168.26.212,192.168.54.37,34631,21,UDP,547,32424,148.18,3.69,59.28,218.81,1,0,Normal
2025-12-07 14:40:28.736138,4.86.45.52,10.18.199.173,56100,20744,TCP,343,35695,21.33,16.08,104.07,1673.51,0,17,Port_Scan
2025-12-06 21:30:13.693910,10.112.128.136,35.68.252.197,49967,23,TCP,302,75781,175.53,1.72,250.93,431.74,0,23,Normal
2025-12-07 09:36:23.719573,192.168.185.125,10.210.173.18,8292,23,TCP,345,70657,155.56,2.22,204.8,454.22,1,20,Normal
2025-12-06 17:48:43.664305,10.137.3.52,148.207.11.2,4216,21,TCP,359,62220,36.03,9.97,173.31,1727.13,1,16,Normal
2025-12-07 01:09:46.691815,192.168.218.80,165.84.204.219,8829,162,ICMP,842,63802,45.62,18.46,75.77,1398.43,0,19,Normal
2025-12-06 17:39:26.721568,172.16.20.211,123.56.187.138,34722,162,ICMP,341,31466,15.98,21.34,92.28,1969.1,1,13,Normal
2025-12-07 01:27:11.739259,36.80.55.3,10.27.151.236,21595,995,TCP,475,4450,1030.36,0.46,9.37,4.32,0,19,Brute_Force
2025-12-07 01:44:16.663250,10.111.31.91,172.16.25.57,29473,143,TCP,212,74516,22.06,9.61,351.49,3377.51,0,17,Normal
2025-12-06 23:34:43.670668,10.37.52.38,172.16.24.223,15004,21,ICMP,788,92098,113.85,6.92,116.88,808.94,0,5,Normal
2025-12-07 10:01:48.727548,192.71.244.73,172.16.29.101,34802,995,ICMP,53222,44519254,22.55,2360.3,836.48,1974347.61,1,6,DDoS
2025-12-07 03:33:54.703607,10.224.231.235,211.183.121.21,47218,161,TCP,298,53362,160.24,1.86,179.07,333.01,1,12,Normal
2025-12-06 19:28:24.690748,192.168.24.71,135.250.210.187,59536,22,ICMP,324,33656,46.37,6.99,103.88,725.8,0,20,Normal
2025-12-07 12:09:20.740267,70.233.78.171,192.168.119.192,12201,53,TCP,205,16334,1043.38,0.2,79.68,15.65,0,15,Brute_Force
2025-12-06 19:16:53.740267,56.218.238.98,192.168.142.17,19361,53,TCP,486,12840,561.98,0.86,26.42,22.85,1,12,Brute_Force
2025-12-07 07:16:05.663250,10.111.5.176,192.117.210.126,29879,80,TCP,152,29883,32.06,4.74,196.6,931.97,1,2,Normal
2025-12-07 06:49:16.746533,53.66.113.103,10.140.148.88,53548,20,TCP,92,6181,48.26,1.91,67.18,128.07,1,16,SQL_Injection
2025-12-07 01:51:33.728545,92.154.189.5,10.163.41.149,64045,20,UDP,31475,2028264,27.43,1147.63,64.44,73953.99,1,7,DDoS
2025-12-07 02:52:59.704713,10.210.163.134,161.232.8.151,24319,23,UDP,220,84728,240.95,0.91,385.13,351.63,1,17,Normal
2025-12-06 23:27:34.728545,113.52.241.254,172.16.24.68,5883,22,UDP,49682,40914396,27.38,1814.55,823.53,1494331.14,1,11,DDoS
2025-12-07 02:52:05.730539,29.155.87.89,10.227.217.108,43185,20822,TCP,564,26805,255.08,2.21,47.53,105.09,1,16,Port_Scan
2025-12-06 16:04:19.698419,192.168.98.175,10.186.157.48,39569,23,UDP,84,96366,232.41,0.36,1147.21,414.64,0,17,Normal
2025-12-07 05:14:00.665348,172.16.27.50,164.221.163.59,58506,143,TCP,733,25909,127.42,5.75,35.35,203.33,1,22,Normal
2025-12-07 00:10:13.746533,44.228.137.208,172.16.30.133,25804,23,TCP,62,6408,7.29,8.51,103.35,879.25,1,8,SQL_Injection
2025-12-07 08:32:57.691815,172.16.18.127,60.12.225.195,35700,53,ICMP,116,88771,234.72,0.49,765.27,378.2,1,21,Normal
2025-12-06 20:51:19.729541,194.124.40.140,192.168.175.38,20295,53,UDP,42610,12406317,15.89,2681.18,291.16,780652.05,1,9,DDoS
2025-12-07 03:40:15.704713,10.57.166.114,158.208.3.76,29718,995,UDP,439,56166,33.98,12.92,127.94,1652.92,0,8,Normal
2025-12-06 16:09:18.708746,172.16.25.239,10.114.143.130,52457,8443,ICMP,83,98138,299.49,0.28,1182.39,327.68,0,9,Normal
2025-12-07 10:35:56.754204,68.103.168.52,10.118.142.239,50457,162,UDP,1728,172864,365.25,4.73,100.04,473.27,0,7,Malware
2025-12-07 11:47:16.668438,192.168.172.175,192.168.70.168,31128,143,TCP,837,18606,237.74,3.52,22.23,78.26,0,18,Normal
2025-12-06 22:05:45.712933,192.168.37.160,101.251.64.77,26711,443,ICMP,746,98223,245.57,3.04,131.67,399.99,0,8,Normal
2025-12-07 10:47:05.671675,192.168.65.30,10.148.183.237,34292,25,ICMP,450,33284,252.83,1.78,73.96,131.65,1,7,Normal
2025-12-06 21:09:47.675874,192.168.26.39,10.216.166.212,46004,22,TCP,57,62020,73.61,0.77,1088.07,842.54,1,11,Normal
2025-12-06 21:37:01.737144,188.79.225.50,192.168.174.145,64472,22,TCP,448,5368,1117.56,0.4,11.98,4.8,1,19,Brute_Force
2025-12-07 05:47:17.656416,192.168.130.197,199.52.46.156,38637,23,UDP,820,16307,29.84,27.48,19.89,546.44,1,22,Normal
2025-12-06 21:19:44.650894,192.168.34.228,172.16.27.79,45826,22,ICMP,183,77961,187.17,0.98,426.02,416.54,0,17,Normal
2025-12-06 19:56:32.730539,167.129.119.54,10.29.124.92,57594,63863,TCP,358,34446,17.3,20.7,96.22,1991.65,0,5,Port_Scan
2025-12-07 13:11:10.703607,172.16.21.19,73.61.203.151,12843,22,UDP,266,28534,224.66,1.18,107.27,127.01,1,12,Normal
2025-12-07 11:13:07.731534,79.96.45.185,192.168.189.62,29265,30035,TCP,900,35435,115.55,7.79,39.37,306.67,0,9,Port_Scan
2025-12-07 13:30:41.697057,10.146.56.4,192.207.134.220,31100,993,TCP,909,35756,22.94,39.62,39.34,1558.61,1,1,Normal
2025-12-07 01:21:34.674821,172.16.16.27,208.105.66.158,14161,22,ICMP,558,28636,271.44,2.06,51.32,105.5,1,16,Normal
2025-12-07 08:05:41.671675,172.16.27.108,159.3.244.60,45236,162,ICMP,568,94086,231.59,2.45,165.64,406.26,1,9,Normal
2025-12-07 05:10:05.661152,10.216.136.38,141.48.229.223,2282,22,UDP,540,80627,245.88,2.2,149.31,327.92,1,22,Normal
2025-12-07 04:46:02.693910,172.16.20.4,154.77.134.144,43258,8443,ICMP,439,78985,133.06,3.3,179.92,593.61,1,20,Normal
2025-12-07 01:41:41.738250,63.26.180.136,192.168.113.154,31654,161,TCP,306,14404,1236.25,0.25,47.07,11.65,0,23,Brute_Force
2025-12-06 15:52:39.743377,190.199.37.97,10.7.241.103,5070,22,TCP,96,3631,44.62,2.15,37.82,81.38,1,18,SQL_Injection
2025-12-07 05:54:05.715291,192.168.188.168,75.52.111.194,63641,23,UDP,810,570,21.01,38.56,0.7,27.13,0,4,Normal
2025-12-07 11:15:43.653355,172.16.31.140,219.41.217.102,36427,22,UDP,893,96002,64.22,13.91,107.51,1494.86,1,11,Normal
2025-12-07 07:34:07.691815,172.16.28.214,91.140.211.47,62887,443,TCP,466,60363,194.93,2.39,129.53,309.66,0,11,Normal
2025-12-07 12:48:50.708746,192.168.202.190,172.16.27.40,5058,53,UDP,698,62139,221.8,3.15,89.02,280.15,0,19,Normal
2025-12-07 03:18:13.689482,192.168.86.36,67.26.248.60,2787,80,TCP,562,44713,236.65,2.37,79.56,188.94,0,6,Normal
2025-12-06 19:13:59.721568,10.94.55.210,178.88.61.217,30984,53,ICMP,132,65073,13.86,9.53,492.98,4696.22,0,1,Normal
2025-12-07 09:57:13.748755,96.44.87.156,10.229.197.208,35876,23,TCP,81,3660,14.58,5.56,45.19,251.11,1,8,SQL_Injection
2025-12-07 14:32:11.727548,187.187.244.167,10.82.114.226,17695,53,TCP,20393,46805247,26.99,755.47,2295.16,1733933.43,0,14,DDoS
2025-12-07 07:13:05.655410,10.32.140.9,68.209.25.35,21292,8443,UDP,469,36593,65.37,7.17,78.02,559.8,0,12,Normal
2025-12-07 11:58:12.707739,172.16.17.31,172.16.21.39,51336,162,UDP,342,70758,289.85,1.18,206.89,244.12,1,19,Normal
2025-12-06 19:56:47.739259,153.232.56.248,192.168.4.97,62144,22,TCP,124,5794,469.92,0.26,46.73,12.33,0,4,Brute_Force
2025-12-07 08:36:55.670668,10.202.136.33,192.159.14.213,13893,22,ICMP,571,27136,48.53,11.77,47.52,559.16,0,21,Normal
2025-12-06 22:12:32.670668,172.16.22.254,192.168.252.125,52174,23,TCP,891,81548,139.09,6.41,91.52,586.3,1,17,Normal
2025-12-07 12:51:15.668438,192.168.127.156,54.7.199.97,52619,22,TCP,721,15909,252.29,2.86,22.07,63.06,1,10,Normal
2025-12-07 06:10:33.674821,172.16.29.244,51.243.201.162,51584,162,TCP,301,17437,179.78,1.67,57.93,96.99,0,23,Normal
2025-12-06 20:56:41.724558,89.139.23.195,10.44.242.191,57527,8080,TCP,58759,41944703,11.12,5285.39,713.84,3772941.84,0,1,DDoS
2025-12-06 22:52:38.737144,204.164.243.230,10.104.210.201,33799,161,TCP,463,13147,1244.0,0.37,28.4,10.57,1,23,Brute_Force
2025-12-07 03:09:23.700431,172.16.19.166,172.16.19.205,57835,20,UDP,269,77106,149.32,1.8,286.64,516.38,0,8,Normal
2025-12-07 01:16:38.698419,10.100.35.126,172.16.21.14,21976,143,UDP,661,17233,22.46,29.42,26.07,767.13,0,18,Normal
2025-12-06 19:11:00.725554,36.57.57.101,192.168.109.98,35221,23,TCP,40174,14913964,5.59,7180.89,371.23,2665790.94,1,7,DDoS
2025-12-07 01:47:40.720571,172.16.17.106,10.200.132.145,19982,23,TCP,546,97158,28.14,19.41,177.95,3453.15,1,8,Normal
2025-12-06 19:07:08.675874,172.16.29.38,78.227.135.103,25686,22,TCP,283,60857,57.3,4.94,215.04,1062.01,0,18,Normal
2025-12-07 01:59:28.754204,69.66.136.21,192.168.202.153,14469,23,TCP,816,60831,489.4,1.67,74.55,124.3,1,15,Malware
2025-12-06 19:10:55.694960,172.16.29.102,174.183.135.122,62976,443,UDP,121,60396,122.26,0.99,499.14,494.0,0,7,Normal
2025-12-07 09:47:14.655410,172.16.25.20,192.168.124.62,37599,20,ICMP,218,22666,207.33,1.05,103.97,109.33,0,14,Normal
2025-12-06 23:33:25.724558,106.194.181.210,172.16.30.226,46761,110,UDP,73017,21871115,12.01,6079.79,299.53,1821107.59,0,22,DDoS
2025-12-07 00:39:19.653355,172.16.22.121,10.71.87.79,3363,110,ICMP,201,55416,276.87,0.73,275.7,200.15,0,18,Normal
2025-12-07 00:28:02.658899,10.97.136.152,172.16.24.99,18010,8443,TCP,985,9400,285.06,3.46,9.54,32.98,1,17,Normal
2025-12-07 02:19:35.661152,192.168.217.105,212.221.171.148,28970,110,UDP,831,80644,264.45,3.14,97.04,304.95,1,20,Normal
2025-12-07 11:13:53.705718,172.16.27.69,66.41.212.146,34268,23,ICMP,62,2251,7.06,8.79,36.31,319.06,1,22,Normal
2025-12-07 14:02:11.709752,10.244.62.87,192.168.17.101,25016,80,UDP,343,89693,30.27,11.33,261.5,2963.21,1,11,Normal
2025-12-06 18:31:56.661152,192.168.6.145,186.123.201.205,1676,161,TCP,776,63493,278.17,2.79,81.82,228.25,1,18,Normal
2025-12-06 15:46:47.711880,10.229.86.56,192.168.135.108,26291,53,ICMP,382,83655,210.01,1.82,218.99,398.33,0,17,Normal
2025-12-07 07:48:18.689482,192.168.181.170,172.16.26.142,24855,23,UDP,108,89129,156.55,0.69,825.27,569.34,0,6,Normal
2025-12-06 15:36:40.702597,172.16.23.13,161.113.85.66,56009,53,TCP,677,37425,92.88,7.29,55.28,402.93,0,2,Normal
